 --- Timing ---
Full run: 4.2685 minutes (2.561102e+02 secs)
Ranking computation: 4.12248 minutes (2.473488e+02 secs)
Ranking is: ~96.5791% of the run time
 
 --- Rankings ---
 V   	AEF                   IF	
"48466"	0.0000055038 	           1
"48467"	0.0000055038 	           1
"48468"	0.0000055038 	           1
"48469"	0.0000055038 	           1
"48470"	0.0000055038 	           1
"48471"	0.0000055038 	           1
"48472"	0.0000055038 	           1
"48473"	0.0000055038 	           1
"48474"	0.0000055038 	           1
"48475"	0.0000055038 	           1
"48476"	0.0000055038 	           1
"48477"	0.0000110077 	           2
"48478"	0.0000055038 	           1
"48479"	0.0000056210 	           1
"48480"	0.0000056210 	           1
"48481"	0.0000055792 	           1
"48482"	0.0000055792 	           1
"48483"	0.0000110831 	           2
"48484"	0.0000055792 	           1
"48485"	0.0000056235 	           1
"48486"	0.0000056235 	           1
"48487"	0.0000056235 	           1
"48488"	0.0000111273 	           2
"48489"	0.0000056235 	           1
"48490"	0.0000056235 	           1
"48491"	0.0000056235 	           1
"48492"	0.0000056235 	           1
"48493"	0.0000056235 	           1
"48495"	0.0000055038 	           1
"48496"	0.0000055038 	           1
"48497"	0.0000055038 	           1
"48498"	0.0000055038 	           1
"48499"	0.0000055038 	           1
"48500"	0.0000055038 	           1
"48501"	0.0000055038 	           1
"48502"	0.0000055038 	           1
"48503"	0.0000055038 	           1
"48504"	0.0000055038 	           1
"48505"	0.0000058096 	           1
"48506"	0.0000056139 	           1
"48507"	0.0000056139 	           1
"48508"	0.0000111178 	           2
"48509"	0.0000056139 	           1
"48510"	0.0000056139 	           1
"48511"	0.0000056139 	           1
"48513"	0.0000056139 	           1
"48514"	0.0000056139 	           1
"48515"	0.0000056139 	           1
"48516"	0.0000056139 	           1
"48517"	0.0000111178 	           2
"48519"	0.0000056139 	           1
"48520"	0.0000112115 	           2
"48521"	0.0000112115 	           2
"241"	0.0000055038 	           1
"48522"	0.0000055038 	           1
"48523"	0.0000055038 	           1
"48524"	0.0000055038 	           1
"48525"	0.0000055038 	           1
"48526"	0.0000055630 	           1
"48527"	0.0000055630 	           1
"48528"	0.0000055630 	           1
"48529"	0.0000055630 	           1
"48531"	0.0000055630 	           1
"48532"	0.0000055630 	           1
"48533"	0.0000055630 	           1
"48534"	0.0000055630 	           1
"48536"	0.0000055630 	           1
"48537"	0.0000055630 	           1
"48538"	0.0000055630 	           1
"48539"	0.0000055630 	           1
"48540"	0.0000055630 	           1
"48541"	0.0000055630 	           1
"48542"	0.0000055630 	           1
"48543"	0.0000055630 	           1
"48544"	0.0000055630 	           1
"48546"	0.0000055630 	           1
"48547"	0.0000055630 	           1
"48548"	0.0000055630 	           1
"48549"	0.0000055630 	           1
"48550"	0.0000055630 	           1
"48552"	0.0000055630 	           1
"48554"	0.0000055630 	           1
"48555"	0.0000055630 	           1
"48556"	0.0000055630 	           1
"48557"	0.0000055630 	           1
"48559"	0.0000055630 	           1
"48560"	0.0000055630 	           1
"48561"	0.0000055630 	           1
"48562"	0.0000055630 	           1
"48563"	0.0000055630 	           1
"48564"	0.0000055630 	           1
"48565"	0.0000055630 	           1
"48566"	0.0000055630 	           1
"48567"	0.0000055630 	           1
"48568"	0.0000055630 	           1
"48569"	0.0000055630 	           1
"48570"	0.0000055630 	           1
"48571"	0.0000055630 	           1
"48572"	0.0000055630 	           1
"48573"	0.0000055630 	           1
"48574"	0.0000055630 	           1
"48575"	0.0000055630 	           1
"48576"	0.0000055630 	           1
"48577"	0.0000055630 	           1
"48578"	0.0000055630 	           1
"48579"	0.0000055630 	           1
"48580"	0.0000055630 	           1
"48581"	0.0000055630 	           1
"48582"	0.0000055630 	           1
"48583"	0.0000055630 	           1
"48584"	0.0000055630 	           1
"48585"	0.0000055630 	           1
"48586"	0.0000055630 	           1
"48587"	0.0000055630 	           1
"48588"	0.0000055630 	           1
"48589"	0.0000055630 	           1
"48590"	0.0000057540 	           1
"48591"	0.0000068798 	           1
"48592"	0.0000110077 	           2
"48593"	0.0000055038 	           1
"48594"	0.0000055038 	           1
"48595"	0.0000110077 	           2
"48596"	0.0000222447 	           4
"48597"	0.0000222447 	           4
"48598"	0.0000055038 	           1
"48599"	0.0000055038 	           1
"48600"	0.0000110077 	           2
"48601"	0.0000055038 	           1
"48602"	0.0000055038 	           1
"48603"	0.0000055038 	           1
"48604"	0.0000055038 	           1
"48605"	0.0000055038 	           1
"48606"	0.0000055038 	           1
"48607"	0.0000055038 	           1
"48608"	0.0000055038 	           1
"48609"	0.0000055038 	           1
"48610"	0.0000055038 	           1
"48611"	0.0000055038 	           1
"48612"	0.0000055038 	           1
"48613"	0.0000055038 	           1
"48614"	0.0000055038 	           1
"48615"	0.0000055038 	           1
"48616"	0.0000055038 	           1
"48617"	0.0000055038 	           1
"48618"	0.0000055038 	           1
"48619"	0.0000055038 	           1
"48620"	0.0000055038 	           1
"48621"	0.0000055038 	           1
"48622"	0.0000110077 	           2
"48624"	0.0000055038 	           1
"48625"	0.0000055038 	           1
"48626"	0.0000115871 	           2
"48627"	0.0000058970 	           1
"48628"	0.0000058970 	           1
"48629"	0.0000058970 	           1
"48630"	0.0000058970 	           1
"48631"	0.0000058970 	           1
"48632"	0.0000058970 	           1
"48633"	0.0000058970 	           1
"48634"	0.0000055038 	           1
"48635"	0.0000055038 	           1
"48636"	0.0000055038 	           1
"48637"	0.0000055038 	           1
"48638"	0.0000055038 	           1
"48639"	0.0000055038 	           1
"48641"	0.0000057077 	           1
"48642"	0.0000057077 	           1
"48643"	0.0000057077 	           1
"48644"	0.0000057077 	           1
"48645"	0.0000057077 	           1
"48646"	0.0000057077 	           1
"48647"	0.0000057077 	           1
"48648"	0.0000057077 	           1
"48649"	0.0000057077 	           1
"48650"	0.0000055038 	           1
"48651"	0.0000055038 	           1
"48652"	0.0000110077 	           2
"48653"	0.0000055038 	           1
"48654"	0.0000055038 	           1
"48655"	0.0000055038 	           1
"48656"	0.0000056334 	           1
"48657"	0.0000056334 	           1
"48658"	0.0000056334 	           1
"48660"	0.0000111372 	           2
"48661"	0.0000056334 	           1
"48663"	0.0000056334 	           1
"48664"	0.0000056334 	           1
"48665"	0.0000056334 	           1
"48666"	0.0000056334 	           1
"48667"	0.0000056334 	           1
"48668"	0.0000112370 	           2
"48669"	0.0000112370 	           2
"48670"	0.0000112370 	           2
"48671"	0.0000112370 	           2
"48672"	0.0000057332 	           1
"48673"	0.0000112370 	           2
"48674"	0.0000112370 	           2
"48675"	0.0000057332 	           1
"48676"	0.0000057332 	           1
"48677"	0.0000057332 	           1
"48678"	0.0000112370 	           2
"48679"	0.0000057332 	           1
"48680"	0.0000112370 	           2
"48681"	0.0000057332 	           1
"48682"	0.0000057332 	           1
"48683"	0.0000167409 	           3
"48684"	0.0000112370 	           2
"48685"	0.0000058708 	           1
"48686"	0.0000058708 	           1
"48687"	0.0000058708 	           1
"48688"	0.0000113746 	           2
"48689"	0.0000058708 	           1
"48690"	0.0000055038 	           1
"48691"	0.0000055038 	           1
"48692"	0.0000056450 	           1
"48693"	0.0000056450 	           1
"48694"	0.0000110077 	           2
"48695"	0.0000055038 	           1
"48696"	0.0000055038 	           1
"48697"	0.0000055038 	           1
"48698"	0.0000055038 	           1
"48699"	0.0000055038 	           1
"48700"	0.0000055038 	           1
"48701"	0.0000055038 	           1
"48702"	0.0000055038 	           1
"48703"	0.0000055038 	           1
"48704"	0.0000055038 	           1
"48705"	0.0000055038 	           1
"48706"	0.0000055038 	           1
"48707"	0.0000055038 	           1
"48708"	0.0000055038 	           1
"48709"	0.0000055038 	           1
"48710"	0.0000055038 	           1
"48711"	0.0000055038 	           1
"48712"	0.0000055038 	           1
"48713"	0.0000055038 	           1
"48714"	0.0000055038 	           1
"48715"	0.0000055038 	           1
"48716"	0.0000055038 	           1
"48717"	0.0000055038 	           1
"48718"	0.0000055038 	           1
"48719"	0.0000055038 	           1
"48720"	0.0000055038 	           1
"48721"	0.0000055038 	           1
"48722"	0.0000055038 	           1
"48723"	0.0000055038 	           1
"48724"	0.0000055038 	           1
"48725"	0.0000055038 	           1
"48726"	0.0000055038 	           1
"48727"	0.0000055038 	           1
"48728"	0.0000056262 	           1
"48729"	0.0000056262 	           1
"48730"	0.0000056262 	           1
"48731"	0.0000056262 	           1
"48732"	0.0000056262 	           1
"48733"	0.0000056262 	           1
"48734"	0.0000056262 	           1
"48735"	0.0000056262 	           1
"48736"	0.0000056262 	           1
"48737"	0.0000056262 	           1
"48738"	0.0000056262 	           1
"48739"	0.0000056262 	           1
"48740"	0.0000056262 	           1
"48741"	0.0000056262 	           1
"48742"	0.0000111300 	           2
"48743"	0.0000055038 	           1
"48744"	0.0000055038 	           1
"48745"	0.0000055038 	           1
"48746"	0.0000055038 	           1
"48747"	0.0000055038 	           1
"48748"	0.0000055038 	           1
"48749"	0.0000055038 	           1
"48750"	0.0000055038 	           1
"48751"	0.0000055038 	           1
"48752"	0.0000055038 	           1
"48753"	0.0000055038 	           1
"48754"	0.0000055038 	           1
"48755"	0.0000055038 	           1
"48756"	0.0000055038 	           1
"48757"	0.0000055038 	           1
"48758"	0.0000055038 	           1
"48759"	0.0000055038 	           1
"48760"	0.0000055038 	           1
"48761"	0.0000055038 	           1
"48762"	0.0000055038 	           1
"48763"	0.0000055038 	           1
"48764"	0.0000055038 	           1
"48765"	0.0000055038 	           1
"48766"	0.0000055038 	           1
"48767"	0.0000055038 	           1
"48768"	0.0000055038 	           1
"48769"	0.0000055038 	           1
"48770"	0.0000055038 	           1
"48771"	0.0000055038 	           1
"48772"	0.0000055038 	           1
"48773"	0.0000055038 	           1
"48774"	0.0000055038 	           1
"48775"	0.0000055038 	           1
"48776"	0.0000055038 	           1
"48777"	0.0000055038 	           1
"48778"	0.0000055038 	           1
"48779"	0.0000110077 	           2
"48780"	0.0000055038 	           1
"48781"	0.0000055038 	           1
"48782"	0.0000055038 	           1
"48783"	0.0000055038 	           1
"48784"	0.0000055038 	           1
"48785"	0.0000055038 	           1
"48786"	0.0000055038 	           1
"48787"	0.0000055038 	           1
"48788"	0.0000055038 	           1
"48789"	0.0000055038 	           1
"48790"	0.0000055038 	           1
"48791"	0.0000055038 	           1
"48792"	0.0000055038 	           1
"48793"	0.0000055038 	           1
"48794"	0.0000055038 	           1
"48795"	0.0000055038 	           1
"48796"	0.0000055038 	           1
"48797"	0.0000055038 	           1
"48798"	0.0000055038 	           1
"48799"	0.0000055038 	           1
"48800"	0.0000055038 	           1
"48801"	0.0000055038 	           1
"48802"	0.0000055038 	           1
"48803"	0.0000055038 	           1
"48804"	0.0000055038 	           1
"48805"	0.0000055038 	           1
"48806"	0.0000055038 	           1
"48807"	0.0000055038 	           1
"48808"	0.0000055038 	           1
"48809"	0.0000055038 	           1
"48810"	0.0000055038 	           1
"48811"	0.0000055038 	           1
"48812"	0.0000055038 	           1
"48813"	0.0000055038 	           1
"48814"	0.0000055038 	           1
"48815"	0.0000055038 	           1
"48816"	0.0000055038 	           1
"48817"	0.0000055038 	           1
"48818"	0.0000055038 	           1
"48819"	0.0000055038 	           1
"48820"	0.0000055038 	           1
"48821"	0.0000055038 	           1
"48822"	0.0000055038 	           1
"48823"	0.0000055038 	           1
"48824"	0.0000055038 	           1
"48825"	0.0000055038 	           1
"48826"	0.0000055038 	           1
"48827"	0.0000055038 	           1
"48828"	0.0000055038 	           1
"48829"	0.0000055038 	           1
"48830"	0.0000055038 	           1
"48831"	0.0000055038 	           1
"48832"	0.0000055038 	           1
"48833"	0.0000055038 	           1
"48834"	0.0000055038 	           1
"48835"	0.0000055038 	           1
"48836"	0.0000055038 	           1
"48837"	0.0000055038 	           1
"48838"	0.0000055038 	           1
"48839"	0.0000055038 	           1
"48840"	0.0000110077 	           2
"48841"	0.0000110077 	           2
"48842"	0.0000110077 	           2
"48843"	0.0000055038 	           1
"48844"	0.0000055038 	           1
"48845"	0.0000055038 	           1
"48846"	0.0000055038 	           1
"48847"	0.0000055038 	           1
"48848"	0.0000055038 	           1
"48849"	0.0000055038 	           1
"48850"	0.0000055038 	           1
"48851"	0.0000055038 	           1
"48852"	0.0000055038 	           1
"48853"	0.0000055038 	           1
"48854"	0.0000055038 	           1
"48855"	0.0000055038 	           1
"48856"	0.0000055038 	           1
"48857"	0.0000055038 	           1
"48859"	0.0000055038 	           1
"48860"	0.0000055038 	           1
"48861"	0.0000055038 	           1
"48862"	0.0000055987 	           1
"48863"	0.0000055987 	           1
"48864"	0.0000055987 	           1
"48865"	0.0000055987 	           1
"48866"	0.0000055987 	           1
"48867"	0.0000055987 	           1
"48868"	0.0000055987 	           1
"48869"	0.0000055987 	           1
"48870"	0.0000055038 	           1
"48871"	0.0000055038 	           1
"48872"	0.0000110077 	           2
"48873"	0.0000055038 	           1
"48874"	0.0000110077 	           2
"48875"	0.0000110077 	           2
"48876"	0.0000055038 	           1
"48877"	0.0000110077 	           2
"48878"	0.0000111525 	           2
"48879"	0.0000056487 	           1
"48880"	0.0000056487 	           1
"48881"	0.0000056487 	           1
"48882"	0.0000056487 	           1
"48883"	0.0000055038 	           1
"48884"	0.0000056611 	           1
"48885"	0.0000056611 	           1
"48886"	0.0000056611 	           1
"48887"	0.0000056611 	           1
"48888"	0.0000056611 	           1
"48889"	0.0000111650 	           2
"48890"	0.0000055038 	           1
"48891"	0.0000055038 	           1
"48892"	0.0000055038 	           1
"48893"	0.0000055038 	           1
"48894"	0.0000110077 	           2
"48895"	0.0000055038 	           1
"48896"	0.0000055038 	           1
"48897"	0.0000055038 	           1
"48898"	0.0000055038 	           1
"48899"	0.0000055038 	           1
"48900"	0.0000055038 	           1
"48901"	0.0000055038 	           1
"48902"	0.0000055038 	           1
"48903"	0.0000055038 	           1
"48904"	0.0000055038 	           1
"48905"	0.0000165115 	           3
"48906"	0.0000055038 	           1
"48907"	0.0000055038 	           1
"48908"	0.0000055038 	           1
"48909"	0.0000055038 	           1
"48910"	0.0000055038 	           1
"48911"	0.0000055038 	           1
"48912"	0.0000055038 	           1
"48913"	0.0000055038 	           1
"48914"	0.0000055038 	           1
"48915"	0.0000055038 	           1
"48916"	0.0000055038 	           1
"48917"	0.0000055038 	           1
"48918"	0.0000055038 	           1
"48919"	0.0000055038 	           1
"48920"	0.0000055038 	           1
"48921"	0.0000055038 	           1
"48922"	0.0000055038 	           1
"48923"	0.0000055038 	           1
"48924"	0.0000055038 	           1
"48925"	0.0000055038 	           1
"48926"	0.0000055038 	           1
"48927"	0.0000055038 	           1
"48928"	0.0000055038 	           1
"48929"	0.0000055038 	           1
"48930"	0.0000055038 	           1
"48931"	0.0000055038 	           1
"48932"	0.0000055038 	           1
"48933"	0.0000110077 	           2
"48934"	0.0000056450 	           1
"48935"	0.0000056450 	           1
"48936"	0.0000111488 	           2
"48937"	0.0000056450 	           1
"48938"	0.0000111488 	           2
"48939"	0.0000056450 	           1
"48940"	0.0000111488 	           2
"48941"	0.0000112698 	           2
"48942"	0.0000057659 	           1
"48943"	0.0000057659 	           1
"48944"	0.0000112698 	           2
"48945"	0.0000057659 	           1
"48946"	0.0000112698 	           2
"48947"	0.0000112698 	           2
"48948"	0.0000112698 	           2
"48949"	0.0000112370 	           2
"48950"	0.0000057332 	           1
"48951"	0.0000057332 	           1
"48952"	0.0000057332 	           1
"48953"	0.0000055038 	           1
"48954"	0.0000055038 	           1
"48955"	0.0000055038 	           1
"48956"	0.0000055038 	           1
"48957"	0.0000055038 	           1
"48958"	0.0000055038 	           1
"48959"	0.0000110077 	           2
"48960"	0.0000055038 	           1
"48961"	0.0000055038 	           1
"48962"	0.0000055038 	           1
"48963"	0.0000055038 	           1
"48964"	0.0000055038 	           1
"48965"	0.0000055038 	           1
"48966"	0.0000055038 	           1
"48967"	0.0000055038 	           1
"48968"	0.0000055038 	           1
"48969"	0.0000055038 	           1
"48970"	0.0000055038 	           1
"48971"	0.0000056706 	           1
"48972"	0.0000055038 	           1
"48973"	0.0000055038 	           1
"48974"	0.0000055038 	           1
"48975"	0.0000055038 	           1
"48976"	0.0000055038 	           1
"48977"	0.0000055038 	           1
"48978"	0.0000055038 	           1
"48980"	0.0000055038 	           1
"48981"	0.0000110077 	           2
"48982"	0.0000055038 	           1
"48983"	0.0000055038 	           1
"48984"	0.0000055038 	           1
"48985"	0.0000055038 	           1
"48986"	0.0000055038 	           1
"48987"	0.0000055038 	           1
"48988"	0.0000055038 	           1
"48989"	0.0000055038 	           1
"48990"	0.0000055038 	           1
"48991"	0.0000055038 	           1
"48992"	0.0000055038 	           1
"48993"	0.0000055038 	           1
"48994"	0.0000055038 	           1
"48995"	0.0000055038 	           1
"48996"	0.0000055038 	           1
"48997"	0.0000055038 	           1
"48998"	0.0000055038 	           1
"48999"	0.0000055038 	           1
"49000"	0.0000055038 	           1
"49001"	0.0000055038 	           1
"49002"	0.0000055038 	           1
"49003"	0.0000055038 	           1
"49004"	0.0000055038 	           1
"49005"	0.0000055038 	           1
"49007"	0.0000055038 	           1
"49008"	0.0000055038 	           1
"49009"	0.0000055038 	           1
"49010"	0.0000055038 	           1
"49011"	0.0000055038 	           1
"49012"	0.0000055038 	           1
"49013"	0.0000055038 	           1
"49014"	0.0000055038 	           1
"49015"	0.0000055038 	           1
"49016"	0.0000055038 	           1
"49017"	0.0000055038 	           1
"49018"	0.0000055038 	           1
"49019"	0.0000055038 	           1
"49020"	0.0000055038 	           1
"49021"	0.0000055038 	           1
"49022"	0.0000055038 	           1
"49023"	0.0000055038 	           1
"49024"	0.0000055038 	           1
"49025"	0.0000055038 	           1
"49026"	0.0000055038 	           1
"49027"	0.0000055038 	           1
"49028"	0.0000055038 	           1
"49029"	0.0000055038 	           1
"49030"	0.0000055038 	           1
"49031"	0.0000055038 	           1
"49032"	0.0000056706 	           1
"49034"	0.0000111745 	           2
"49035"	0.0000055038 	           1
"49036"	0.0000055038 	           1
"49037"	0.0000055038 	           1
"49038"	0.0000055038 	           1
"49039"	0.0000055038 	           1
"49040"	0.0000055038 	           1
"49041"	0.0000055038 	           1
"49042"	0.0000110077 	           2
"49043"	0.0000055038 	           1
"49044"	0.0000055038 	           1
"49045"	0.0000055038 	           1
"49046"	0.0000055038 	           1
"49047"	0.0000110077 	           2
"49048"	0.0000055038 	           1
"49049"	0.0000055038 	           1
"49050"	0.0000055038 	           1
"49051"	0.0000055038 	           1
"49052"	0.0000055038 	           1
"49053"	0.0000055038 	           1
"49054"	0.0000055038 	           1
"49055"	0.0000055038 	           1
"49056"	0.0000058276 	           1
"49057"	0.0000058276 	           1
"49058"	0.0000058276 	           1
"49059"	0.0000110077 	           2
"49060"	0.0000055038 	           1
"49061"	0.0000055038 	           1
"49062"	0.0000055038 	           1
"49063"	0.0000055038 	           1
"49064"	0.0000055038 	           1
"49065"	0.0000055038 	           1
"49067"	0.0000055038 	           1
"49068"	0.0000110077 	           2
"49069"	0.0000055038 	           1
"49070"	0.0000055038 	           1
"49071"	0.0000055038 	           1
"49072"	0.0000055038 	           1
"49073"	0.0000055038 	           1
"49074"	0.0000058374 	           1
"49076"	0.0000058374 	           1
"49077"	0.0000055038 	           1
"49078"	0.0000055038 	           1
"49079"	0.0000055038 	           1
"49080"	0.0000055038 	           1
"49081"	0.0000055038 	           1
"49082"	0.0000055038 	           1
"49083"	0.0000055038 	           1
"49084"	0.0000055038 	           1
"49085"	0.0000055038 	           1
"49086"	0.0000055038 	           1
"49087"	0.0000058708 	           1
"49088"	0.0000058708 	           1
"49089"	0.0000055038 	           1
"49090"	0.0000055038 	           1
"49091"	0.0000055038 	           1
"49092"	0.0000055038 	           1
"49093"	0.0000055038 	           1
"49094"	0.0000055038 	           1
"49095"	0.0000055038 	           1
"49096"	0.0000055038 	           1
"49097"	0.0000055038 	           1
"49098"	0.0000055038 	           1
"49099"	0.0000055038 	           1
"49100"	0.0000055038 	           1
"49101"	0.0000055038 	           1
"49102"	0.0000055038 	           1
"49103"	0.0000055038 	           1
"49104"	0.0000055038 	           1
"49105"	0.0000055038 	           1
"49106"	0.0000055038 	           1
"49107"	0.0000055038 	           1
"49108"	0.0000055038 	           1
"49109"	0.0000055038 	           1
"49110"	0.0000055038 	           1
"49111"	0.0000055038 	           1
"49112"	0.0000055038 	           1
"49113"	0.0000057790 	           1
"49114"	0.0000057790 	           1
"49115"	0.0000056118 	           1
"49116"	0.0000056118 	           1
"49117"	0.0000056118 	           1
"49118"	0.0000055038 	           1
"49119"	0.0000055038 	           1
"49120"	0.0000055038 	           1
"49121"	0.0000111200 	           2
"49122"	0.0000055038 	           1
"49123"	0.0000055038 	           1
"49124"	0.0000055038 	           1
"49125"	0.0000055038 	           1
"49126"	0.0000055038 	           1
"49127"	0.0000055038 	           1
"49128"	0.0000055038 	           1
"49129"	0.0000055038 	           1
"49130"	0.0000055038 	           1
"49131"	0.0000055038 	           1
"49132"	0.0000055038 	           1
"49133"	0.0000055038 	           1
"49134"	0.0000055038 	           1
"49135"	0.0000055038 	           1
"49136"	0.0000055038 	           1
"49137"	0.0000057077 	           1
"49138"	0.0000057077 	           1
"49139"	0.0000057077 	           1
"49140"	0.0000057077 	           1
"49141"	0.0000057077 	           1
"49142"	0.0000057077 	           1
"49143"	0.0000111696 	           2
"49144"	0.0000111696 	           2
"49145"	0.0000056657 	           1
"49146"	0.0000056657 	           1
"49147"	0.0000056657 	           1
"49148"	0.0000055038 	           1
"49149"	0.0000166239 	           3
"49150"	0.0000055038 	           1
"49151"	0.0000055038 	           1
"49152"	0.0000055038 	           1
"49153"	0.0000055038 	           1
"49154"	0.0000110077 	           2
"49155"	0.0000055038 	           1
"49156"	0.0000055038 	           1
"49157"	0.0000055038 	           1
"49158"	0.0000055038 	           1
"49159"	0.0000055038 	           1
"49160"	0.0000055038 	           1
"49161"	0.0000055038 	           1
"49162"	0.0000055038 	           1
"49163"	0.0000055038 	           1
"49164"	0.0000055038 	           1
"49165"	0.0000055038 	           1
"49166"	0.0000055038 	           1
"49167"	0.0000055038 	           1
"49168"	0.0000055038 	           1
"49169"	0.0000055038 	           1
"49170"	0.0000055038 	           1
"49171"	0.0000056162 	           1
"49172"	0.0000056162 	           1
"49173"	0.0000111200 	           2
"49174"	0.0000056162 	           1
"49175"	0.0000056162 	           1
"49176"	0.0000056162 	           1
"49177"	0.0000056162 	           1
"49179"	0.0000056162 	           1
"49180"	0.0000056162 	           1
"49181"	0.0000056162 	           1
"49182"	0.0000056162 	           1
"49183"	0.0000056162 	           1
"49184"	0.0000056162 	           1
"49185"	0.0000056162 	           1
"49186"	0.0000056162 	           1
"49187"	0.0000056162 	           1
"49188"	0.0000056162 	           1
"49189"	0.0000056162 	           1
"49190"	0.0000056162 	           1
"49191"	0.0000111200 	           2
"49192"	0.0000056162 	           1
"49193"	0.0000056162 	           1
"49194"	0.0000055038 	           1
"49195"	0.0000055038 	           1
"49196"	0.0000055038 	           1
"49197"	0.0000055038 	           1
"49198"	0.0000055038 	           1
"49199"	0.0000110077 	           2
"49200"	0.0000110077 	           2
"49201"	0.0000110077 	           2
"49202"	0.0000110077 	           2
"49203"	0.0000110077 	           2
"49204"	0.0000110077 	           2
"49205"	0.0000056567 	           1
"49206"	0.0000056567 	           1
"49207"	0.0000055038 	           1
"49208"	0.0000055038 	           1
"49209"	0.0000055038 	           1
"49210"	0.0000055038 	           1
"49211"	0.0000055038 	           1
"49212"	0.0000055038 	           1
"49213"	0.0000055038 	           1
"49214"	0.0000055038 	           1
"49215"	0.0000055038 	           1
"49216"	0.0000055038 	           1
"49217"	0.0000055038 	           1
"49218"	0.0000055038 	           1
"49219"	0.0000055038 	           1
"49220"	0.0000055038 	           1
"49221"	0.0000055038 	           1
"49222"	0.0000055038 	           1
"49223"	0.0000055038 	           1
"49224"	0.0000055038 	           1
"49225"	0.0000055038 	           1
"49226"	0.0000055038 	           1
"49227"	0.0000055038 	           1
"49228"	0.0000055038 	           1
"49229"	0.0000055038 	           1
"49230"	0.0000055038 	           1
"49231"	0.0000055038 	           1
"49232"	0.0000055038 	           1
"49233"	0.0000055038 	           1
"49234"	0.0000055038 	           1
"49235"	0.0000055038 	           1
"49236"	0.0000055038 	           1
"49237"	0.0000055038 	           1
"49238"	0.0000055038 	           1
"49239"	0.0000055038 	           1
"49240"	0.0000055038 	           1
"49241"	0.0000055038 	           1
"49242"	0.0000055038 	           1
"49243"	0.0000055038 	           1
"49244"	0.0000055038 	           1
"49245"	0.0000055038 	           1
"49246"	0.0000055038 	           1
"49247"	0.0000055038 	           1
"49248"	0.0000055038 	           1
"49249"	0.0000055038 	           1
"49250"	0.0000055038 	           1
"49251"	0.0000055038 	           1
"49252"	0.0000055038 	           1
"49253"	0.0000055038 	           1
"49254"	0.0000055038 	           1
"49255"	0.0000055038 	           1
"49256"	0.0000055038 	           1
"49257"	0.0000055038 	           1
"49258"	0.0000055038 	           1
"50185"	0.0000110077 	           2
"50350"	0.0000110077 	           2
"105746"	0.0000055038 	           1
"109253"	0.0000055038 	           1
"109254"	0.0000055038 	           1
"109255"	0.0000055038 	           1
"109256"	0.0000055038 	           1
"109257"	0.0000055038 	           1
"109258"	0.0000055038 	           1
"109259"	0.0000055038 	           1
"109260"	0.0000055038 	           1
"109261"	0.0000055038 	           1
"109262"	0.0000055038 	           1
"109263"	0.0000055038 	           1
"109264"	0.0000055038 	           1
"109265"	0.0000055038 	           1
"109266"	0.0000055038 	           1
"109267"	0.0000055038 	           1
"109268"	0.0000055038 	           1
"109269"	0.0000055038 	           1
"109270"	0.0000055038 	           1
"109271"	0.0000055038 	           1
"109272"	0.0000055038 	           1
"109273"	0.0000055038 	           1
"109274"	0.0000055038 	           1
"109275"	0.0000055038 	           1
"109276"	0.0000055038 	           1
"109277"	0.0000055038 	           1
"109278"	0.0000055038 	           1
"109279"	0.0000055038 	           1
"109280"	0.0000055038 	           1
"109281"	0.0000055038 	           1
"109282"	0.0000055038 	           1
"109283"	0.0000055038 	           1
"109284"	0.0000055038 	           1
"109285"	0.0000055038 	           1
"109286"	0.0000055038 	           1
"49577"	0.0000111357 	           2
"49582"	0.0000111357 	           2
"49583"	0.0000111357 	           2
"49584"	0.0000111357 	           2
"49586"	0.0000111357 	           2
"49606"	0.0000111357 	           2
"63816"	0.0000056318 	           1
"63822"	0.0000056318 	           1
"74400"	0.0000056318 	           1
"79463"	0.0000056318 	           1
"95502"	0.0000056318 	           1
"103218"	0.0000056318 	           1
"104937"	0.0000056318 	           1
"109287"	0.0000056318 	           1
"109288"	0.0000056318 	           1
"109289"	0.0000056318 	           1
"109290"	0.0000056318 	           1
"109291"	0.0000056318 	           1
"109292"	0.0000056318 	           1
"109293"	0.0000056318 	           1
"109294"	0.0000056318 	           1
"109295"	0.0000056318 	           1
"109296"	0.0000056318 	           1
"109297"	0.0000056318 	           1
"109298"	0.0000056318 	           1
"109299"	0.0000056318 	           1
"109300"	0.0000056318 	           1
"52106"	0.0000110077 	           2
"84270"	0.0000055038 	           1
"109301"	0.0000055038 	           1
"109302"	0.0000055038 	           1
"109303"	0.0000055038 	           1
"109304"	0.0000055038 	           1
"109305"	0.0000055038 	           1
"109306"	0.0000055038 	           1
"109307"	0.0000055038 	           1
"109308"	0.0000055038 	           1
"109309"	0.0000055038 	           1
"109310"	0.0000055038 	           1
"109311"	0.0000055038 	           1
"109312"	0.0000055038 	           1
"109313"	0.0000055038 	           1
"109314"	0.0000055038 	           1
"109315"	0.0000055038 	           1
"109316"	0.0000055038 	           1
"109317"	0.0000055038 	           1
"109318"	0.0000055038 	           1
"109319"	0.0000055038 	           1
"109320"	0.0000055038 	           1
"109321"	0.0000055038 	           1
"109322"	0.0000055038 	           1
"109323"	0.0000055038 	           1
"109324"	0.0000055038 	           1
"109325"	0.0000055038 	           1
"109326"	0.0000055038 	           1
"109327"	0.0000055038 	           1
"109328"	0.0000055038 	           1
